Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Relative Humidity,Solar Zenith Angle,Precipitable Water,Pressure,Wind Speed,Dew Point,Cloud Type,Surface Albedo
2020,1,10,9,30,1.3,0,0,0,93.02,150.46,1.4000000000000001,1010,0.9,0.30000000000000004,8,0.1
2020,1,10,10,30,1.7000000000000002,0,0,0,92.7,143.03,1.4000000000000001,1009,1,0.6000000000000001,8,0.1
2020,1,10,11,30,2,0,0,0,92.78,133.81,1.5,1007,1.2000000000000002,1,6,0.1
2020,1,10,12,30,2.4000000000000004,0,0,0,92.52,123.87,1.6,1006,1.3,1.3,6,0.1
2020,1,10,13,30,2.7,0,0,0,92.88,113.77,1.6,1004,1.5,1.7000000000000002,6,0.1
2020,1,10,14,30,2.8000000000000003,0,0,0,93.69,103.91,1.6,1003,1.7000000000000002,1.9000000000000001,6,0.1
2020,1,10,15,30,3,0,0,0,92.19,94.59,1.6,1001,1.9000000000000001,1.9000000000000001,8,0.1
2020,1,10,16,30,3.4000000000000004,19,19,5,90.31,85.97,1.6,999,1.9000000000000001,2,8,0.1
2020,1,10,17,30,3.9000000000000004,39,61,116,89.85000000000001,78.93,1.7000000000000002,998,2,2.4000000000000004,4,0.1
2020,1,10,18,30,4.3,65,68,12,89.7,73.55,1.6,997,2.1,2.8000000000000003,4,0.1
2020,1,10,19,30,4.5,87,90,10,89.32000000000001,70.31,1.6,995,2,2.9000000000000004,4,0.1
2020,1,10,20,30,4.6000000000000005,59,63,11,89.66,69.58,1.4000000000000001,995,1.8,3,8,0.1
2020,1,10,21,30,5,49,98,155,89.99,71.42,1.2000000000000002,994,1.6,3.5,4,0.1
2020,1,10,22,30,5.300000000000001,65,175,445,92.01,75.64,1.2000000000000002,993,1.4000000000000001,4.1000000000000005,0,0.1
