Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Relative Humidity,Solar Zenith Angle,Precipitation,Pressure,Wind Speed,Dew Point,Cloud Type,Surface Albedo
2015,10,21,6,30,10.700000000000001,0,0,0,82.44,138.97,1.6,1014,0.30000000000000004,7.800000000000001,0,0.1
2015,10,21,7,30,10.4,0,0,0,82.18,142.66,1.7000000000000002,1014,0.6000000000000001,7.5,7,0.1
2015,10,21,8,30,10,0,0,0,82.67,142.25,1.7000000000000002,1014,0.7000000000000001,7.2,7,0.1
2015,10,21,9,30,9.600000000000001,0,0,0,83.89,137.88,1.8,1014,0.7000000000000001,7,4,0.1
2015,10,21,10,30,9.1,0,0,0,86.27,130.66,1.8,1014,0.7000000000000001,6.9,7,0.1
2015,10,21,11,30,8.6,0,0,0,88.24,121.76,1.8,1014,0.8,6.800000000000001,0,0.1
2015,10,21,12,30,8.200000000000001,0,0,0,89.21000000000001,111.99000000000001,1.9000000000000001,1014,0.9,6.5,0,0.1
2015,10,21,13,30,8.1,0,0,0,87.72,101.92,1.9000000000000001,1013,0.9,6.2,4,0.1
2015,10,21,14,30,8.8,0,0,0,83.41,91.94,1.9000000000000001,1013,0.8,6.1000000000000005,4,0.1
2015,10,21,15,30,10.8,29,29,0,76.05,82.31,1.9000000000000001,1013,0.7000000000000001,6.7,7,0.1
2015,10,21,16,30,13.100000000000001,103,170,238,69.66,73.74,1.9000000000000001,1013,0.7000000000000001,7.7,7,0.1
2015,10,21,17,30,14.8,163,193,76,65.59,66.52,1.9000000000000001,1013,0.7000000000000001,8.4,7,0.1
2015,10,21,18,30,15.8,152,394,503,64.9,61.27,1.9000000000000001,1013,0.7000000000000001,9.200000000000001,7,0.1
2015,10,21,19,30,16.1,201,395,372,65.14,58.620000000000005,1.9000000000000001,1013,0.7000000000000001,9.5,3,0.1
2015,10,21,20,30,16.1,170,424,492,66.17,58.94,2,1013,0.6000000000000001,9.8,7,0.1
2015,10,21,21,30,16.1,188,211,48,67.37,62.18,2.1,1013,0.5,10.100000000000001,4,0.1
2015,10,21,22,30,16,110,110,0,69.15,67.89,2.1,1013,0.4,10.3,4,0.1
2015,10,21,23,30,15.9,90,152,248,71.32000000000001,75.46000000000001,2.1,1013,0.30000000000000004,10.700000000000001,3,0.1
2015,10,22,0,30,14,31,66,343,86.12,84.23,2,1013,0.5,11.700000000000001,0,0.1
2015,10,22,1,30,13.200000000000001,0,0,0,86.16,94.03,1.9000000000000001,1013,0.6000000000000001,10.9,3,0.1
2015,10,22,2,30,12.9,0,0,0,87.54,104.08,1.8,1013,0.30000000000000004,10.9,3,0.1
2015,10,22,3,30,12.700000000000001,0,0,0,88.89,114.16,1.7000000000000002,1014,0.30000000000000004,10.9,3,0.1
2015,10,22,4,30,12.100000000000001,0,0,0,92.08,123.83,1.6,1014,0.5,10.9,1,0.1
2015,10,22,5,30,11.3,0,0,0,95.85000000000001,132.52,1.5,1014,0.6000000000000001,10.700000000000001,0,0.1
2015,10,22,6,30,10.600000000000001,0,0,0,98.8,139.32,1.5,1015,0.6000000000000001,10.4,3,0.1
2015,10,22,7,30,10.100000000000001,0,0,0,100,143.01,1.4000000000000001,1015,0.6000000000000001,10.100000000000001,1,0.1
2015,10,22,8,30,9.600000000000001,0,0,0,100,142.59,1.4000000000000001,1016,0.6000000000000001,9.600000000000001,1,0.1
2015,10,22,9,30,9.1,0,0,0,100,138.19,1.3,1016,0.7000000000000001,9.1,1,0.1
2015,10,22,10,30,9,0,0,0,99.28,130.93,1.3,1016,0.7000000000000001,8.9,1,0.1
2015,10,22,11,30,9.1,0,0,0,97.36,122,1.3,1017,0.7000000000000001,8.700000000000001,0,0.1
2015,10,22,12,30,9.200000000000001,0,0,0,96.18,112.23,1.3,1017,0.6000000000000001,8.6,0,0.1
2015,10,22,13,30,9.4,0,0,0,94.89,102.15,1.3,1016,0.5,8.6,1,0.1
2015,10,22,14,30,9.8,0,0,0,92.75,92.18,1.3,1017,0.5,8.700000000000001,1,0.1
2015,10,22,15,30,10.700000000000001,39,93,416,88.59,82.56,1.3,1017,0.4,8.9,0,0.1
2015,10,22,16,30,11.8,62,241,651,86.63,74.01,1.3,1018,0.4,9.600000000000001,1,0.1
2015,10,22,17,30,12.8,72,376,772,80.35000000000001,66.82000000000001,1.3,1018,0.4,9.5,0,0.1
2015,10,22,18,30,14,79,471,824,71.98,61.6,1.3,1018,0.4,9,0,0.1
2015,10,22,19,30,14.9,85,517,839,65.73,58.97,1.3,1018,0.4,8.5,0,0.1
2015,10,22,20,30,15.3,84,513,840,61.59,59.29,1.2000000000000002,1018,0.5,8,0,0.1
2015,10,22,21,30,15.4,76,457,825,59.42,62.53,1.2000000000000002,1018,0.5,7.5,0,0.1
2015,10,22,22,30,15,112,287,471,59.75,68.22,1.2000000000000002,1018,0.5,7.2,2,0.1
2015,10,22,23,30,14.600000000000001,81,160,323,61.86,75.77,1.2000000000000002,1017,0.5,7.4,3,0.1
2015,10,23,0,30,11.600000000000001,33,38,50,82.98,84.52,1.2000000000000002,1017,0.6000000000000001,8.8,4,0.1
2015,10,23,1,30,10.100000000000001,0,0,0,85.74,94.32000000000001,1.2000000000000002,1017,0.9,7.800000000000001,4,0.1
2015,10,23,2,30,9.3,0,0,0,87.88,104.37,1.2000000000000002,1017,1,7.4,3,0.1
2015,10,23,3,30,8.8,0,0,0,89.62,114.44,1.2000000000000002,1017,1,7.2,3,0.1
2015,10,23,4,30,8.4,0,0,0,90.75,124.13000000000001,1.2000000000000002,1017,1,7,0,0.1
2015,10,23,5,30,8,0,0,0,92.49,132.83,1.2000000000000002,1017,1,6.9,4,0.1
2015,10,23,6,30,7.800000000000001,0,0,0,93.45,139.66,1.2000000000000002,1017,0.9,6.800000000000001,4,0.1
2015,10,23,7,30,7.800000000000001,0,0,0,94.77,143.37,1.2000000000000002,1017,0.8,7,4,0.1
2015,10,23,8,30,7.9,0,0,0,95.19,142.93,1.3,1017,0.7000000000000001,7.2,7,0.1
2015,10,23,9,30,7.7,0,0,0,96.65,138.5,1.3,1017,0.6000000000000001,7.2,7,0.1
2015,10,23,10,30,7.5,0,0,0,97.27,131.2,1.3,1016,0.6000000000000001,7.1000000000000005,7,0.1
2015,10,23,11,30,7.5,0,0,0,96.57000000000001,122.25,1.4000000000000001,1016,0.6000000000000001,7,7,0.1
2015,10,23,12,30,7.6000000000000005,0,0,0,95.19,112.46000000000001,1.4000000000000001,1015,0.6000000000000001,6.9,7,0.1
2015,10,23,13,30,7.7,0,0,0,93.98,102.38,1.4000000000000001,1015,0.7000000000000001,6.800000000000001,7,0.1
2015,10,23,14,30,7.9,0,0,0,92.15,92.42,1.4000000000000001,1015,0.7000000000000001,6.7,7,0.1
2015,10,23,15,30,8.700000000000001,25,25,0,87.76,82.81,1.4000000000000001,1015,0.6000000000000001,6.800000000000001,7,0.1
2015,10,23,16,30,10.100000000000001,105,124,70,82.04,74.29,1.4000000000000001,1015,0.7000000000000001,7.2,4,0.1
2015,10,23,17,30,11.4,161,226,168,71.74,67.12,1.4000000000000001,1014,0.8,6.5,7,0.1
2015,10,23,18,30,12.5,194,318,264,65.21000000000001,61.93,1.4000000000000001,1014,0.8,6.1000000000000005,7,0.1
2015,10,23,19,30,13.3,221,333,219,61.06,59.31,1.4000000000000001,1014,0.9,5.9,7,0.1
2015,10,23,20,30,13.700000000000001,221,275,106,59.29,59.64,1.4000000000000001,1013,0.9,5.9,7,0.1
2015,10,23,21,30,13.9,196,271,164,58.68,62.870000000000005,1.5,1013,0.9,5.9,4,0.1
2015,10,23,22,30,13.700000000000001,143,232,241,59.870000000000005,68.55,1.5,1012,0.9,6,4,0.1
2015,10,23,23,30,13.4,90,103,52,62.68,76.08,1.5,1012,0.9,6.4,4,0.1
2015,10,24,0,30,11,27,27,0,77.2,84.81,1.4000000000000001,1012,0.7000000000000001,7.2,4,0.1
2015,10,24,1,30,9.600000000000001,0,0,0,83.37,94.60000000000001,1.4000000000000001,1011,0.7000000000000001,6.9,4,0.1
2015,10,24,2,30,8.700000000000001,0,0,0,87.72,104.64,1.4000000000000001,1011,0.7000000000000001,6.800000000000001,4,0.1
2015,10,24,3,30,8.1,0,0,0,90.38,114.72,1.3,1011,0.8,6.6000000000000005,1,0.1
2015,10,24,4,30,7.9,0,0,0,90.35000000000001,124.42,1.3,1010,0.8,6.4,4,0.1
2015,10,24,5,30,7.9,0,0,0,89.55,133.15,1.2000000000000002,1010,0.7000000000000001,6.300000000000001,4,0.1
2015,10,24,6,30,8,0,0,0,88.33,140,1.2000000000000002,1010,0.6000000000000001,6.2,7,0.1
2015,10,24,7,30,8.1,0,0,0,87.75,143.72,1.2000000000000002,1010,0.5,6.2,4,0.1
2015,10,24,8,30,8.1,0,0,0,87.7,143.27,1.3,1009,0.5,6.2,4,0.1
2015,10,24,9,30,8.1,0,0,0,87.18,138.8,1.3,1009,0.4,6.1000000000000005,7,0.1
2015,10,24,10,30,8.1,0,0,0,86.53,131.47,1.4000000000000001,1008,0.4,6,4,0.1
2015,10,24,11,30,8.1,0,0,0,85.99,122.49000000000001,1.5,1008,0.30000000000000004,5.9,4,0.1
2015,10,24,12,30,8.1,0,0,0,85.02,112.69,1.6,1008,0.30000000000000004,5.7,7,0.1
2015,10,24,13,30,8.200000000000001,0,0,0,83.98,102.61,1.7000000000000002,1008,0.4,5.7,7,0.1
2015,10,24,14,30,8.4,0,0,0,82.68,92.65,1.8,1007,0.4,5.6000000000000005,7,0.1
2015,10,24,15,30,8.9,20,20,0,80.69,83.06,1.8,1008,0.4,5.800000000000001,7,0.1
2015,10,24,16,30,9.600000000000001,55,55,0,79.09,74.56,1.8,1008,0.30000000000000004,6.2,6,0.1
2015,10,24,17,30,10.4,41,41,0,76.99,67.42,1.9000000000000001,1008,0.2,6.5,6,0.1
2015,10,24,18,30,11,80,80,0,75.05,62.25,2,1008,0.30000000000000004,6.7,6,0.1
2015,10,24,19,30,11.600000000000001,110,110,0,74.36,59.660000000000004,2,1007,0.5,7.2,6,0.1
2015,10,24,20,30,13,191,205,27,70.95,59.99,1.9000000000000001,1007,0.7000000000000001,7.9,7,0.1
2015,10,24,21,30,14.8,160,344,408,64.14,63.21,1.7000000000000002,1006,0.7000000000000001,8.1,4,0.1
2015,10,24,22,30,15.5,99,288,525,60.72,68.88,1.7000000000000002,1005,0.6000000000000001,7.9,7,0.1
2015,10,24,23,30,15.5,85,137,221,63.83,76.38,1.8,1004,0.5,8.700000000000001,4,0.1
2015,10,25,0,30,12.5,29,29,8,80.17,85.10000000000001,1.7000000000000002,1004,0.5,9.200000000000001,4,0.11
2015,10,25,1,30,10.700000000000001,0,0,0,82.31,94.88,1.5,1004,0.6000000000000001,7.800000000000001,7,0.11
2015,10,25,2,30,9.9,0,0,0,81.73,104.92,1.5,1004,0.7000000000000001,6.9,7,0.11
2015,10,25,3,30,10.200000000000001,0,0,0,76.14,115,1.5,1004,0.7000000000000001,6.2,7,0.11
2015,10,25,4,30,10.700000000000001,0,0,0,69.18,124.71000000000001,1.6,1004,0.7000000000000001,5.300000000000001,4,0.11
2015,10,25,5,30,10.8,0,0,0,64.77,133.45,1.7000000000000002,1004,0.7000000000000001,4.4,4,0.11
2015,10,25,6,30,10.700000000000001,0,0,0,63,140.33,1.7000000000000002,1003,0.8,3.9000000000000004,7,0.11
2015,10,25,7,30,10.600000000000001,0,0,0,62.620000000000005,144.07,1.7000000000000002,1003,0.8,3.8000000000000003,7,0.11
2015,10,25,8,30,10.600000000000001,0,0,0,61.79,143.61,1.7000000000000002,1003,0.8,3.6,4,0.11
2015,10,25,9,30,10.8,0,0,0,60.29,139.1,1.6,1003,0.7000000000000001,3.4000000000000004,4,0.11
2015,10,25,10,30,11,0,0,0,58.75,131.74,1.6,1002,0.7000000000000001,3.2,1,0.11
2015,10,25,11,30,11.200000000000001,0,0,0,57.34,122.74000000000001,1.6,1002,0.6000000000000001,3.1,7,0.11
2015,10,25,12,30,11,0,0,0,57.38,112.93,1.5,1001,0.6000000000000001,2.9000000000000004,7,0.11
2015,10,25,13,30,10.700000000000001,0,0,0,60.33,102.84,1.5,1001,0.8,3.3000000000000003,4,0.11
2015,10,25,14,30,10.8,0,0,0,60.31,92.89,1.5,1001,0.8,3.4000000000000004,6,0.11
2015,10,25,15,30,11.700000000000001,34,34,0,58.31,83.31,1.5,1000,0.7000000000000001,3.8000000000000003,4,0.11
2015,10,25,16,30,13.4,90,90,0,62.42,74.84,1.4000000000000001,999,0.5,6.4,7,0.11
2015,10,25,17,30,15,59,59,0,61.14,67.72,1.4000000000000001,998,0.4,7.6000000000000005,4,0.11
2015,10,25,18,30,16.1,193,224,68,57.79,62.58,1.5,998,0.4,7.800000000000001,7,0.11
2015,10,25,19,30,16.5,196,212,32,60.44,60,1.6,998,0.30000000000000004,8.8,7,0.11
2015,10,25,20,30,16.2,187,199,24,69.06,60.34,1.8,998,0.30000000000000004,10.5,6,0.11
2015,10,25,21,30,15.600000000000001,143,143,0,72.53,63.550000000000004,2,998,0.4,10.700000000000001,6,0.11
2015,10,25,22,30,14.9,106,106,0,75.16,69.2,2.2,998,0.4,10.5,7,0.11
2015,10,25,23,30,14.4,19,19,0,76.87,76.68,2.3000000000000003,998,0.4,10.4,4,0.11
2015,10,26,0,30,12.600000000000001,12,12,0,85.28,85.37,2.4000000000000004,998,0.5,10.200000000000001,4,0.11
2015,10,26,1,30,11.8,0,0,0,86.87,95.16,2.5,998,0.6000000000000001,9.700000000000001,4,0.11
2015,10,26,2,30,11.4,0,0,0,88.87,105.19,2.6,998,0.8,9.600000000000001,4,0.11
2015,10,26,3,30,11.4,0,0,0,89.66,115.27,2.7,998,0.9,9.8,4,0.11
2015,10,26,4,30,11.600000000000001,0,0,0,91.22,124.99000000000001,2.7,999,1,10.200000000000001,4,0.11
2015,10,26,5,30,12.100000000000001,0,0,0,92.13,133.76,2.5,999,1.4000000000000001,10.9,4,0.11
2015,10,26,6,30,12.4,0,0,0,93.37,140.66,2.2,1000,1.7000000000000002,11.4,1,0.11
2015,10,26,7,30,12.3,0,0,0,94.24,144.41,1.9000000000000001,1001,1.7000000000000002,11.4,4,0.11
2015,10,26,8,30,12,0,0,0,93.7,143.94,1.8,1002,1.7000000000000002,11,4,0.11
2015,10,26,9,30,11.700000000000001,0,0,0,93.28,139.4,1.8,1003,1.5,10.700000000000001,3,0.11
2015,10,26,10,30,11.3,0,0,0,93.64,132.01,1.9000000000000001,1004,1.4000000000000001,10.3,4,0.11
2015,10,26,11,30,11,0,0,0,93.69,122.98,1.9000000000000001,1004,1.4000000000000001,10,4,0.11
2015,10,26,12,30,10.8,0,0,0,93.73,113.16,2,1004,1.3,9.8,4,0.11
2015,10,26,13,30,10.600000000000001,0,0,0,94.33,103.07000000000001,2.1,1005,1.2000000000000002,9.700000000000001,4,0.11
2015,10,26,14,30,10.5,0,0,0,93.92,93.13,2.1,1005,1.1,9.600000000000001,3,0.11
2015,10,26,15,30,10.700000000000001,9,9,0,92.57000000000001,83.56,2.2,1005,1.1,9.5,3,0.11
2015,10,26,16,30,11.200000000000001,17,17,0,91.61,75.11,2.2,1006,1,9.9,3,0.11
2015,10,26,17,30,11.8,54,54,0,91.36,68.02,2.2,1007,0.9,10.4,3,0.11
2015,10,26,18,30,12.700000000000001,42,42,0,89.56,62.9,2.2,1007,0.8,11,3,0.11
2015,10,26,19,30,13.5,21,21,0,87.94,60.34,2.2,1008,0.7000000000000001,11.5,4,0.11
2015,10,26,20,30,13.9,71,71,0,87.11,60.68,2.2,1008,0.6000000000000001,11.8,4,0.11
2015,10,26,21,30,14.100000000000001,21,21,0,87.48,63.88,2.2,1008,0.6000000000000001,12.100000000000001,4,0.11
2015,10,26,22,30,14.3,28,28,0,88.22,69.51,2.1,1008,0.5,12.4,4,0.11
2015,10,26,23,30,14.3,14,14,0,89.07000000000001,76.98,2.1,1008,0.5,12.5,4,0.11
2015,10,27,0,30,12.5,5,5,0,99.65,85.65,2,1008,0.5,12.4,4,0.11
2015,10,27,1,30,11.3,0,0,0,99.14,95.43,1.9000000000000001,1009,0.6000000000000001,11.200000000000001,4,0.11
2015,10,27,2,30,11,0,0,0,98.74000000000001,105.45,1.9000000000000001,1009,0.6000000000000001,10.8,4,0.11
2015,10,27,3,30,11,0,0,0,97.78,115.54,1.8,1009,0.5,10.700000000000001,3,0.11
2015,10,27,4,30,10.9,0,0,0,97.54,125.27,1.7000000000000002,1010,0.5,10.5,3,0.11
2015,10,27,5,30,10.9,0,0,0,96.23,134.06,1.7000000000000002,1010,0.6000000000000001,10.3,3,0.11
2015,10,27,6,30,10.8,0,0,0,95.28,140.98,1.6,1010,0.6000000000000001,10.100000000000001,4,0.11
2015,10,27,7,30,10.8,0,0,0,93.83,144.75,1.5,1010,0.6000000000000001,9.8,1,0.11
2015,10,27,8,30,10.8,0,0,0,92.52,144.27,1.4000000000000001,1010,0.5,9.600000000000001,0,0.11
2015,10,27,9,30,10.100000000000001,0,0,0,95.13,139.70000000000002,1.4000000000000001,1010,0.7000000000000001,9.4,1,0.11
2015,10,27,10,30,9.3,0,0,0,96.73,132.27,1.3,1010,0.8,8.8,0,0.11
2015,10,27,11,30,9,0,0,0,97.71000000000001,123.22,1.3,1010,0.7000000000000001,8.700000000000001,0,0.11
2015,10,27,12,30,8.6,0,0,0,99.09,113.39,1.2000000000000002,1010,0.7000000000000001,8.5,1,0.11
2015,10,27,13,30,8.1,0,0,0,97.54,103.3,1.2000000000000002,1009,0.7000000000000001,7.7,4,0.11
2015,10,27,14,30,8.1,0,0,0,93.74,93.36,1.1,1009,0.7000000000000001,7.2,7,0.11
2015,10,27,15,30,9.3,37,48,100,87.37,83.8,1.1,1009,0.6000000000000001,7.300000000000001,7,0.11
2015,10,27,16,30,11.600000000000001,98,121,95,84.04,75.38,1.1,1009,0.5,9,6,0.11
2015,10,27,17,30,13.700000000000001,152,213,167,77.61,68.31,1.1,1009,0.5,9.9,6,0.11
2015,10,27,18,30,15.3,192,278,190,66.29,63.22,1.1,1009,0.4,9,7,0.11
2015,10,27,19,30,16.5,173,386,434,58.33,60.67,1.1,1009,0.30000000000000004,8.3,4,0.11
2015,10,27,20,30,17.400000000000002,143,408,547,53.69,61.02,1.1,1009,0.30000000000000004,7.9,7,0.11
2015,10,27,21,30,17.7,148,336,432,52.24,64.21000000000001,1.1,1008,0.30000000000000004,7.800000000000001,3,0.11
2015,10,27,22,30,17.400000000000002,117,247,377,54.78,69.82000000000001,1.1,1008,0.30000000000000004,8.200000000000001,4,0.11
2015,10,27,23,30,17.1,71,143,324,63.08,77.27,1.1,1008,0.30000000000000004,10,4,0.11
2015,10,28,0,30,13.700000000000001,25,26,20,78.37,85.91,1.1,1007,0.7000000000000001,10,4,0.11
2015,10,28,1,30,12.5,0,0,0,73.04,95.69,1.1,1007,0.8,7.800000000000001,7,0.11
2015,10,28,2,30,12.3,0,0,0,72.4,105.71000000000001,1.2000000000000002,1007,0.7000000000000001,7.5,4,0.11
2015,10,28,3,30,12.200000000000001,0,0,0,71.11,115.8,1.3,1007,0.6000000000000001,7.1000000000000005,7,0.11
2015,10,28,4,30,12.100000000000001,0,0,0,70.66,125.54,1.5,1007,0.6000000000000001,6.9,7,0.11
2015,10,28,5,30,11.9,0,0,0,70.94,134.35,1.8,1007,0.6000000000000001,6.800000000000001,7,0.11
2015,10,28,6,30,11.700000000000001,0,0,0,72.05,141.3,2.1,1006,0.6000000000000001,6.800000000000001,6,0.11
2015,10,28,7,30,11.5,0,0,0,73.68,145.09,2.3000000000000003,1006,0.7000000000000001,7,6,0.11
2015,10,28,8,30,11.200000000000001,0,0,0,75.73,144.6,2.5,1006,0.7000000000000001,7.1000000000000005,6,0.11
2015,10,28,9,30,10.9,0,0,0,78.52,139.99,2.6,1006,0.6000000000000001,7.300000000000001,7,0.11
2015,10,28,10,30,10.8,0,0,0,82.06,132.53,2.6,1006,0.5,7.9,7,0.11
2015,10,28,11,30,10.700000000000001,0,0,0,85.87,123.46000000000001,2.6,1006,0.6000000000000001,8.4,7,0.11
2015,10,28,12,30,10.600000000000001,0,0,0,88.58,113.62,2.6,1006,0.6000000000000001,8.8,7,0.11
2015,10,28,13,30,10.600000000000001,0,0,0,90.23,103.53,2.6,1006,0.6000000000000001,9.1,7,0.11
2015,10,28,14,30,10.700000000000001,0,0,0,91.57000000000001,93.60000000000001,2.6,1006,0.6000000000000001,9.4,7,0.11
2015,10,28,15,30,11,10,10,0,91.82000000000001,84.05,2.6,1007,0.6000000000000001,9.700000000000001,7,0.11
2015,10,28,16,30,11.4,96,125,119,92.27,75.65,2.6,1007,0.7000000000000001,10.200000000000001,7,0.11
2015,10,28,17,30,11.700000000000001,130,133,10,92.76,68.61,2.6,1007,0.7000000000000001,10.600000000000001,7,0.11
2015,10,28,18,30,12,64,64,0,92.72,63.54,2.5,1007,0.7000000000000001,10.9,7,0.11
2015,10,28,19,30,12.5,86,86,0,91.16,61.01,2.3000000000000003,1007,0.8,11.100000000000001,7,0.11
2015,10,28,20,30,13.100000000000001,49,49,0,88.96000000000001,61.35,2.1,1007,0.8,11.3,7,0.11
2015,10,28,21,30,13.600000000000001,24,24,0,85.68,64.53,2,1007,0.8,11.200000000000001,7,0.11
2015,10,28,22,30,13.700000000000001,27,27,0,85.11,70.13,2,1007,0.8,11.200000000000001,3,0.11
2015,10,28,23,30,13.600000000000001,78,120,195,86.86,77.56,2.1,1007,0.7000000000000001,11.5,3,0.11
2015,10,29,0,30,12.3,12,12,0,95.11,86.18,2.2,1007,0.7000000000000001,11.5,4,0.11
2015,10,29,1,30,11.700000000000001,0,0,0,96.06,95.95,2.3000000000000003,1007,0.8,11.100000000000001,7,0.11
2015,10,29,2,30,11.600000000000001,0,0,0,95.91,105.97,2.4000000000000004,1007,0.9,11,4,0.11
2015,10,29,3,30,11.600000000000001,0,0,0,95.18,116.06,2.4000000000000004,1007,0.9,10.9,4,0.11
2015,10,29,4,30,11.5,0,0,0,95.45,125.81,2.3000000000000003,1007,0.8,10.8,4,0.11
2015,10,29,5,30,11.4,0,0,0,96.10000000000001,134.64000000000001,2.3000000000000003,1007,0.8,10.8,4,0.11
2015,10,29,6,30,11.3,0,0,0,96.91,141.62,2.2,1008,0.8,10.8,3,0.11
2015,10,29,7,30,11,0,0,0,98.06,145.42000000000002,2.2,1008,0.7000000000000001,10.700000000000001,4,0.11
2015,10,29,8,30,10.600000000000001,0,0,0,98.31,144.92000000000002,2,1008,0.8,10.3,4,0.11
2015,10,29,9,30,10.4,0,0,0,97.19,140.29,1.9000000000000001,1008,0.8,10,4,0.11
2015,10,29,10,30,10.4,0,0,0,97.18,132.79,1.9000000000000001,1009,0.8,10,4,0.11
2015,10,29,11,30,10.3,0,0,0,97.04,123.7,1.9000000000000001,1009,0.8,9.8,3,0.11
2015,10,29,12,30,10.3,0,0,0,96.69,113.85000000000001,1.9000000000000001,1009,0.8,9.8,4,0.11
2015,10,29,13,30,10.3,0,0,0,96.76,103.76,1.9000000000000001,1009,0.8,9.8,4,0.11
2015,10,29,14,30,10.4,0,0,0,96.16,93.84,1.9000000000000001,1009,0.8,9.8,4,0.11
2015,10,29,15,30,11.100000000000001,33,33,0,92.95,84.3,1.9000000000000001,1010,0.9,10,4,0.11
2015,10,29,16,30,12.3,23,23,0,91.94,75.92,1.8,1010,1,11,3,0.11
2015,10,29,17,30,13.5,86,86,0,91.41,68.9,1.8,1010,0.9,12.100000000000001,4,0.11
2015,10,29,18,30,14.700000000000001,171,184,31,88.49,63.85,1.8,1011,0.9,12.8,4,0.11
2015,10,29,19,30,15.600000000000001,68,68,0,82.64,61.34,1.9000000000000001,1011,0.9,12.700000000000001,4,0.11
2015,10,29,20,30,15.9,180,193,25,77.58,61.690000000000005,1.9000000000000001,1010,1,12,4,0.11
2015,10,29,21,30,15.5,150,154,10,78.11,64.85,2,1010,0.9,11.700000000000001,7,0.11
2015,10,29,22,30,14.8,85,85,0,83.42,70.43,2,1009,0.9,12,7,0.11
2015,10,29,23,30,14.4,49,49,0,87.11,77.84,2,1009,0.9,12.3,7,0.11
2015,10,30,0,30,13,9,9,0,94.16,86.43,2.2,1009,0.9,12.100000000000001,7,0.11
2015,10,30,1,30,12.5,0,0,0,95.45,96.21000000000001,2.2,1008,0.9,11.8,6,0.11
2015,10,30,2,30,12.200000000000001,0,0,0,96.15,106.22,2.3000000000000003,1008,0.9,11.600000000000001,7,0.11
2015,10,30,3,30,11.9,0,0,0,96.88,116.31,2.3000000000000003,1008,0.9,11.4,7,0.11
2015,10,30,4,30,11.600000000000001,0,0,0,97.44,126.07000000000001,2.3000000000000003,1007,0.8,11.200000000000001,7,0.11
2015,10,30,5,30,11.5,0,0,0,97.17,134.92000000000002,2.3000000000000003,1007,0.9,11.100000000000001,7,0.11
2015,10,30,6,30,11.700000000000001,0,0,0,95.64,141.93,2.4000000000000004,1006,0.9,11,7,0.11
2015,10,30,7,30,11.9,0,0,0,95.68,145.75,2.6,1005,0.9,11.200000000000001,7,0.11
2015,10,30,8,30,12,0,0,0,95.93,145.24,2.7,1004,1,11.4,7,0.11
2015,10,30,9,30,12,0,0,0,95.68,140.58,2.8000000000000003,1003,1.1,11.3,6,0.11
2015,10,30,10,30,11.9,0,0,0,95.39,133.05,2.9000000000000004,1001,1.3,11.200000000000001,6,0.11
2015,10,30,11,30,12,0,0,0,93.68,123.94,3.1,999,1.4000000000000001,11,7,0.11
2015,10,30,12,30,12.3,0,0,0,92.89,114.07000000000001,3.2,997,1.6,11.200000000000001,6,0.11
2015,10,30,13,30,13,0,0,0,91.61,103.99000000000001,3.3000000000000003,995,1.8,11.700000000000001,7,0.11
2015,10,30,14,30,14,0,0,0,91.36,94.07000000000001,3.1,995,1.8,12.600000000000001,7,0.11
2015,10,30,15,30,14.700000000000001,17,17,0,93.07000000000001,84.54,2.9000000000000004,995,1.6,13.600000000000001,6,0.11
2015,10,30,16,30,15.200000000000001,41,41,0,93.92,76.19,2.8000000000000003,996,1.3,14.200000000000001,6,0.11
2015,10,30,17,30,15.600000000000001,120,259,393,93.71000000000001,69.19,2.7,997,1.2000000000000002,14.600000000000001,8,0.11
2015,10,30,18,30,16,180,208,64,93.06,64.17,2.6,999,1.1,14.9,4,0.11
2015,10,30,19,30,16.1,198,324,265,92.23,61.660000000000004,2.4000000000000004,1000,1,14.8,4,0.11
2015,10,30,20,30,16,203,249,98,88.45,62.01,2.2,1001,0.9,14.100000000000001,4,0.11
2015,10,30,21,30,15.600000000000001,86,372,682,86.42,65.17,2.1,1001,0.8,13.3,7,0.11
2015,10,30,22,30,15.100000000000001,111,111,0,86.88,70.73,2.1,1002,0.8,12.9,7,0.11
2015,10,30,23,30,14.8,7,7,0,86.79,78.12,2.1,1002,0.7000000000000001,12.600000000000001,7,0.11
2015,10,31,0,30,13.600000000000001,14,14,0,91.26,86.69,2.1,1002,0.7000000000000001,12.200000000000001,6,0.1
2015,10,31,1,30,13,0,0,0,93.24,96.46000000000001,2.2,1003,0.7000000000000001,11.9,7,0.1
2015,10,31,2,30,12.700000000000001,0,0,0,95.29,106.46000000000001,2.4000000000000004,1003,0.7000000000000001,12,7,0.1
2015,10,31,3,30,12.5,0,0,0,96.24000000000001,116.56,2.5,1002,0.7000000000000001,11.9,7,0.1
2015,10,31,4,30,12.3,0,0,0,96.71000000000001,126.33,2.7,1002,0.7000000000000001,11.8,7,0.1
2015,10,31,5,30,12.200000000000001,0,0,0,96.31,135.2,2.8000000000000003,1000,0.6000000000000001,11.600000000000001,7,0.1
2015,10,31,6,30,12.200000000000001,0,0,0,95.33,142.24,3,999,0.7000000000000001,11.5,6,0.1
2015,10,31,7,30,12.8,0,0,0,92.73,146.08,3,998,1,11.700000000000001,7,0.1
